Fecha,Año,Mes,Persona,Vendedor,SKU,Nombre Producto,Comentarios Producto,Cantidad_ventas,Precio,% Descuento,Descuento,IVA Vigente,Subtotal IVA mayor a 0%,IVA,Total,Saldo,Retenciones,Estado,Dias vencimiento,Fecha Vencimiento,Cantidad_inv,PVP,Costo Adquisición Unitario,Costo Adquisición,Modelo producto
2023-08-10,2023,8,Clínica Santa Inés,Marcos Proaño,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",7,2213.0,0.1,1549.1,0.15,13941.9,2091.28,16033.18,0.0,0.0,Pagado,40,2023-09-19,130,2213.0,836.9,5858.3,Ergonómico
2025-02-10,2025,2,MedGroup SA,Lucía Méndez,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",11,1865.88,0.05,1026.23,0.15,19498.45,2924.77,22423.22,0.0,392.41,Pagado,33,2025-03-15,16,1865.88,774.38,8518.18,Redondo High Profile
2024-02-18,2024,2,Clínica Santa Inés,Carlos Ruiz,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",12,1655.08,0.0,0.0,0.15,19860.96,2979.14,22840.1,0.0,399.7,Pagado,48,2024-04-06,37,1655.08,659.07,7908.84,Anatómico
2023-02-10,2023,2,Dr. Juan Pérez,Sofia Vega,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",12,1633.61,0.0,0.0,0.15,19603.32,2940.5,22543.82,22543.82,0.0,Anulado,34,2023-03-16,33,1633.61,737.61,8851.32,Ergonómico
2025-08-24,2025,8,Hospital del Valle,Sofia Vega,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",7,2160.13,0.1,1512.09,0.15,13608.82,2041.32,15650.14,15650.14,0.0,Pendiente,45,2025-10-08,65,2160.13,847.59,5933.13,Redondo High Profile
2024-09-03,2024,9,Dr. Juan Pérez,Carlos Ruiz,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",9,1909.41,0.1,1718.47,0.15,15466.22,2319.93,17786.15,0.0,311.26,Pagado,19,2024-09-22,45,1909.41,780.2,7021.8,Anatómico
2024-04-07,2024,4,Hospital del Valle,Marcos Proaño,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",12,1198.51,0.0,0.0,0.15,14382.12,2157.32,16539.44,0.0,289.44,Pagado,37,2024-05-14,87,1198.51,491.54,5898.48,Redondo Low Profile
2023-11-26,2023,11,Clínica Santa Inés,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",7,2338.18,0.15,2455.09,0.15,13912.17,2086.83,15999.0,0.0,0.0,Pagado,43,2024-01-08,5,2338.18,828.55,5799.85,Redondo Low Profile
2024-01-24,2024,1,Dr. Juan Pérez,Sofia Vega,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",12,1675.39,0.0,0.0,0.15,20104.68,3015.7,23120.38,0.0,404.61,Pagado,19,2024-02-12,35,1675.39,615.79,7389.48,Ergonómico
2024-07-12,2024,7,Hospital del Valle,Sofia Vega,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",10,1779.58,0.0,0.0,0.15,17795.8,2669.37,20465.17,0.0,0.0,Pagado,25,2024-08-06,76,1779.58,681.33,6813.3,Ergonómico
2024-04-01,2024,4,MedGroup SA,Marcos Proaño,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",1,2408.09,0.0,0.0,0.15,2408.09,361.21,2769.3,0.0,0.0,Pagado,39,2024-05-10,33,2408.09,835.3,835.3,Ergonómico
2024-12-30,2024,12,Estética Integral,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",3,1511.02,0.0,0.0,0.15,4533.06,679.96,5213.02,5213.02,0.0,Pendiente,53,2025-02-21,128,1511.02,657.26,1971.78,Redondo Low Profile
2023-12-28,2023,12,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",2,1445.38,0.05,144.54,0.15,2746.22,411.93,3158.15,0.0,55.27,Pagado,48,2024-02-14,84,1445.38,545.96,1091.92,Redondo High Profile
2023-03-24,2023,3,MedGroup SA,Carlos Ruiz,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",12,1137.81,0.15,2048.06,0.15,11605.66,1740.85,13346.51,13346.51,233.56,Pendiente,41,2023-05-04,140,1137.81,486.2,5834.4,Redondo High Profile
2024-05-22,2024,5,Hospital del Valle,Lucía Méndez,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",7,1598.77,0.15,1678.71,0.15,9512.68,1426.9,10939.58,0.0,0.0,Pagado,51,2024-07-12,106,1598.77,662.4,4636.8,Anatómico
2023-04-12,2023,4,MedGroup SA,Marcos Proaño,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",1,2082.47,0.0,0.0,0.15,2082.47,312.37,2394.84,2394.84,0.0,Pendiente,17,2023-04-29,27,2082.47,815.69,815.69,Anatómico
2025-11-04,2025,11,Estética Integral,Lucía Méndez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",10,1465.48,0.0,0.0,0.15,14654.8,2198.22,16853.02,0.0,294.93,Pagado,18,2025-11-22,55,1465.48,510.1,5101.0,Anatómico
2023-03-05,2023,3,MedGroup SA,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",4,2041.27,0.05,408.25,0.15,7756.83,1163.52,8920.35,0.0,156.11,Pagado,50,2023-04-24,96,2041.27,802.7,3210.8,Redondo Low Profile
2024-07-20,2024,7,MedGroup SA,Sofia Vega,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",3,1956.0,0.05,293.4,0.15,5574.6,836.19,6410.79,0.0,0.0,Pagado,48,2024-09-06,23,1956.0,663.92,1991.76,Redondo High Profile
2023-04-06,2023,4,Dr. Juan Pérez,Lucía Méndez,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",7,1543.15,0.0,0.0,0.15,10802.05,1620.31,12422.36,0.0,0.0,Pagado,40,2023-05-16,23,1543.15,564.61,3952.27,Redondo High Profile
2023-02-26,2023,2,Hospital del Valle,Lucía Méndez,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",7,1967.94,0.1,1377.56,0.15,12398.02,1859.7,14257.72,0.0,249.51,Pagado,42,2023-04-09,134,1967.94,776.2,5433.4,Redondo Low Profile
2024-08-12,2024,8,Estética Integral,Carlos Ruiz,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",6,2056.37,0.0,0.0,0.15,12338.22,1850.73,14188.95,0.0,248.31,Pagado,43,2024-09-24,103,2056.37,835.96,5015.76,Ergonómico
2025-09-11,2025,9,Estética Integral,Marcos Proaño,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",3,1894.18,0.05,284.13,0.15,5398.41,809.76,6208.17,0.0,0.0,Pagado,42,2025-10-23,132,1894.18,791.61,2374.83,Redondo High Profile
2025-02-15,2025,2,MedGroup SA,Elena Gómez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",12,1879.74,0.0,0.0,0.15,22556.88,3383.53,25940.41,0.0,453.96,Pagado,24,2025-03-11,75,1879.74,741.97,8903.64,Redondo Low Profile
2023-01-21,2023,1,Dr. Juan Pérez,Elena Gómez,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",12,1798.39,0.05,1079.03,0.15,20501.65,3075.25,23576.9,23576.9,0.0,Pendiente,34,2023-02-24,21,1798.39,614.71,7376.52,Ergonómico
2024-03-09,2024,3,Centro Quirúrgico Norte,Marcos Proaño,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",9,1807.13,0.05,813.21,0.15,15450.96,2317.64,17768.6,0.0,310.95,Pagado,56,2024-05-04,116,1807.13,613.74,5523.66,Anatómico
2025-04-02,2025,4,MedGroup SA,Lucía Méndez,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",8,1143.61,0.1,914.89,0.15,8233.99,1235.1,9469.09,0.0,0.0,Pagado,55,2025-05-27,19,1143.61,473.67,3789.36,Anatómico
2023-02-06,2023,2,Dr. Juan Pérez,Lucía Méndez,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",1,1871.09,0.15,280.66,0.15,1590.43,238.56,1828.99,0.0,32.01,Pagado,17,2023-02-23,112,1871.09,828.5,828.5,Redondo Low Profile
2023-09-22,2023,9,Dr. Juan Pérez,Elena Gómez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",8,1477.16,0.0,0.0,0.15,11817.28,1772.59,13589.87,0.0,0.0,Pagado,27,2023-10-19,19,1477.16,563.02,4504.16,Redondo High Profile
2025-02-02,2025,2,Hospital del Valle,Elena Gómez,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",11,1557.86,0.15,2570.47,0.15,14565.99,2184.9,16750.89,16750.89,0.0,Pendiente,34,2025-03-08,88,1557.86,573.56,6309.16,Ergonómico
2025-04-03,2025,4,Estética Integral,Lucía Méndez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",11,1209.01,0.0,0.0,0.15,13299.11,1994.87,15293.98,0.0,0.0,Pagado,46,2025-05-19,52,1209.01,464.58,5110.38,Ergonómico
2024-06-05,2024,6,Centro Quirúrgico Norte,Carlos Ruiz,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",3,1741.35,0.05,261.2,0.15,4962.85,744.43,5707.28,0.0,0.0,Pagado,16,2024-06-21,103,1741.35,617.04,1851.12,Ergonómico
2023-05-07,2023,5,Estética Integral,Sofia Vega,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",3,2095.08,0.0,0.0,0.15,6285.24,942.79,7228.03,7228.03,0.0,Pendiente,19,2023-05-26,37,2095.08,781.65,2344.95,Redondo High Profile
2023-02-15,2023,2,Hospital del Valle,Elena Gómez,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",8,1539.02,0.15,1846.82,0.15,10465.34,1569.8,12035.14,0.0,210.61,Pagado,27,2023-03-14,96,1539.02,522.28,4178.24,Ergonómico
2025-11-24,2025,11,Centro Quirúrgico Norte,Sofia Vega,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",2,1478.75,0.0,0.0,0.15,2957.5,443.62,3401.12,0.0,0.0,Pagado,37,2025-12-31,148,1478.75,630.31,1260.62,Anatómico
2023-05-08,2023,5,Centro Quirúrgico Norte,Elena Gómez,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",11,2340.66,0.0,0.0,0.15,25747.26,3862.09,29609.35,0.0,518.16,Pagado,50,2023-06-27,106,2340.66,781.98,8601.78,Redondo High Profile
2023-09-02,2023,9,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",5,1699.86,0.0,0.0,0.15,8499.3,1274.89,9774.19,9774.19,0.0,Pendiente,34,2023-10-06,76,1699.86,606.27,3031.35,Redondo High Profile
2023-04-17,2023,4,Clínica Santa Inés,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",1,2029.1,0.0,0.0,0.15,2029.1,304.36,2333.46,0.0,0.0,Pagado,47,2023-06-03,111,2029.1,801.7,801.7,Redondo High Profile
2024-03-07,2024,3,Estética Integral,Marcos Proaño,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",2,2067.79,0.0,0.0,0.15,4135.58,620.34,4755.92,4755.92,0.0,Pendiente,34,2024-04-10,51,2067.79,766.33,1532.66,Anatómico
2023-01-12,2023,1,Centro Quirúrgico Norte,Marcos Proaño,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",11,2129.26,0.05,1171.09,0.15,22250.77,3337.62,25588.39,25588.39,0.0,Pendiente,38,2023-02-19,48,2129.26,758.71,8345.81,Ergonómico
2024-04-05,2024,4,Estética Integral,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",9,2046.84,0.1,1842.16,0.15,16579.4,2486.91,19066.31,0.0,0.0,Pagado,39,2024-05-14,65,2046.84,821.29,7391.61,Redondo High Profile
2024-09-27,2024,9,MedGroup SA,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",7,1777.25,0.05,622.04,0.15,11818.71,1772.81,13591.52,0.0,237.85,Pagado,52,2024-11-18,49,1777.25,726.52,5085.64,Redondo High Profile
2024-10-19,2024,10,MedGroup SA,Elena Gómez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",2,1328.07,0.05,132.81,0.15,2523.33,378.5,2901.83,2901.83,50.78,Pendiente,55,2024-12-13,27,1328.07,549.22,1098.44,Ergonómico
2024-02-03,2024,2,Hospital del Valle,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",4,1474.79,0.0,0.0,0.15,5899.16,884.87,6784.03,0.0,0.0,Pagado,56,2024-03-30,79,1474.79,543.17,2172.68,Redondo Low Profile
2025-01-15,2025,1,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",5,1079.2,0.0,0.0,0.15,5396.0,809.4,6205.4,0.0,108.59,Pagado,38,2025-02-22,57,1079.2,466.47,2332.35,Redondo High Profile
2023-06-10,2023,6,Clínica Santa Inés,Elena Gómez,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",4,1477.0,0.15,886.2,0.15,5021.8,753.27,5775.07,0.0,0.0,Pagado,34,2023-07-14,133,1477.0,637.38,2549.52,Ergonómico
2023-06-14,2023,6,Estética Integral,Lucía Méndez,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",3,1375.55,0.0,0.0,0.15,4126.65,619.0,4745.65,0.0,0.0,Pagado,15,2023-06-29,16,1375.55,463.47,1390.41,Redondo Low Profile
2025-12-10,2025,12,Hospital del Valle,Carlos Ruiz,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",1,1344.02,0.1,134.4,0.15,1209.62,181.44,1391.06,0.0,0.0,Pagado,54,2026-02-02,55,1344.02,536.9,536.9,Redondo High Profile
2025-02-16,2025,2,Hospital del Valle,Carlos Ruiz,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",8,1843.98,0.0,0.0,0.15,14751.84,2212.78,16964.62,16964.62,0.0,Anulado,44,2025-04-01,61,1843.98,625.48,5003.84,Redondo Low Profile
2023-11-17,2023,11,Dr. Juan Pérez,Carlos Ruiz,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",3,1987.79,0.0,0.0,0.15,5963.37,894.51,6857.88,0.0,0.0,Pagado,54,2024-01-10,28,1987.79,730.96,2192.88,Anatómico
2023-12-31,2023,12,Hospital del Valle,Sofia Vega,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",3,2133.81,0.0,0.0,0.15,6401.43,960.21,7361.64,0.0,0.0,Pagado,18,2024-01-18,7,2133.81,754.93,2264.79,Anatómico
2024-04-14,2024,4,Dr. Juan Pérez,Marcos Proaño,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",4,1778.11,0.1,711.24,0.15,6401.2,960.18,7361.38,0.0,0.0,Pagado,22,2024-05-06,60,1778.11,607.15,2428.6,Redondo Low Profile
2025-03-05,2025,3,Dr. Juan Pérez,Sofia Vega,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",4,2295.97,0.1,918.39,0.15,8265.49,1239.82,9505.31,9505.31,0.0,Anulado,19,2025-03-24,32,2295.97,799.14,3196.56,Redondo High Profile
2024-12-26,2024,12,MedGroup SA,Marcos Proaño,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",8,1511.86,0.1,1209.49,0.15,10885.39,1632.81,12518.2,0.0,0.0,Pagado,46,2025-02-10,122,1511.86,628.36,5026.88,Anatómico
2024-03-28,2024,3,Dr. Juan Pérez,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",5,1165.59,0.0,0.0,0.15,5827.95,874.19,6702.14,0.0,0.0,Pagado,53,2024-05-20,145,1165.59,526.95,2634.75,Redondo High Profile
2024-07-02,2024,7,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",9,1514.42,0.1,1362.98,0.15,12266.8,1840.02,14106.82,0.0,246.87,Pagado,37,2024-08-08,137,1514.42,682.99,6146.91,Redondo High Profile
2024-09-28,2024,9,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",1,1095.61,0.05,54.78,0.15,1040.83,156.12,1196.95,1196.95,0.0,Pendiente,43,2024-11-10,28,1095.61,481.89,481.89,Redondo High Profile
2025-01-11,2025,1,Hospital del Valle,Sofia Vega,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",11,1517.73,0.0,0.0,0.15,16695.03,2504.25,19199.28,0.0,0.0,Pagado,40,2025-02-20,126,1517.73,539.2,5931.2,Redondo High Profile
2025-11-08,2025,11,Centro Quirúrgico Norte,Carlos Ruiz,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",7,1568.31,0.0,0.0,0.15,10978.17,1646.73,12624.9,0.0,220.94,Pagado,54,2026-01-01,67,1568.31,545.67,3819.69,Ergonómico
2025-02-28,2025,2,Clínica Santa Inés,Elena Gómez,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",9,2252.08,0.0,0.0,0.15,20268.72,3040.31,23309.03,23309.03,0.0,Anulado,49,2025-04-18,23,2252.08,764.29,6878.61,Ergonómico
2023-10-28,2023,10,MedGroup SA,Sofia Vega,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",8,1966.63,0.15,2359.96,0.15,13373.08,2005.96,15379.04,0.0,0.0,Pagado,60,2023-12-27,45,1966.63,769.58,6156.64,Redondo High Profile
2025-09-20,2025,9,Clínica Santa Inés,Elena Gómez,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",3,1230.22,0.0,0.0,0.15,3690.66,553.6,4244.26,0.0,0.0,Pagado,26,2025-10-16,99,1230.22,514.29,1542.87,Anatómico
2025-06-28,2025,6,Dr. Juan Pérez,Elena Gómez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",6,1280.97,0.0,0.0,0.15,7685.82,1152.87,8838.69,0.0,154.68,Pagado,22,2025-07-20,116,1280.97,470.88,2825.28,Redondo High Profile
2024-07-31,2024,7,MedGroup SA,Sofia Vega,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",7,1199.63,0.05,419.87,0.15,7977.54,1196.63,9174.17,0.0,160.55,Pagado,55,2024-09-24,81,1199.63,501.23,3508.61,Anatómico
2024-07-07,2024,7,Clínica Santa Inés,Sofia Vega,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",12,2030.2,0.0,0.0,0.15,24362.4,3654.36,28016.76,0.0,0.0,Pagado,20,2024-07-27,81,2030.2,786.13,9433.56,Ergonómico
2023-05-18,2023,5,MedGroup SA,Sofia Vega,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",11,1786.82,0.0,0.0,0.15,19655.02,2948.25,22603.27,0.0,0.0,Pagado,20,2023-06-07,139,1786.82,672.84,7401.24,Anatómico
2024-11-09,2024,11,Centro Quirúrgico Norte,Carlos Ruiz,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",6,1953.69,0.15,1758.32,0.15,9963.82,1494.57,11458.39,0.0,0.0,Pagado,51,2024-12-30,138,1953.69,770.58,4623.48,Anatómico
2023-11-02,2023,11,MedGroup SA,Sofia Vega,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",7,2258.68,0.15,2371.61,0.15,13439.15,2015.87,15455.02,15455.02,0.0,Pendiente,60,2024-01-01,88,2258.68,805.1,5635.7,Anatómico
2024-06-24,2024,6,Estética Integral,Elena Gómez,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",1,1089.42,0.0,0.0,0.15,1089.42,163.41,1252.83,1252.83,21.92,Pendiente,38,2024-08-01,45,1089.42,467.98,467.98,Ergonómico
2024-05-06,2024,5,Dr. Juan Pérez,Elena Gómez,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",5,1711.36,0.0,0.0,0.15,8556.8,1283.52,9840.32,9840.32,0.0,Pendiente,56,2024-07-01,103,1711.36,611.64,3058.2,Ergonómico
2025-03-09,2025,3,Estética Integral,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",12,2057.26,0.15,3703.07,0.15,20984.05,3147.61,24131.66,24131.66,422.3,Pendiente,29,2025-04-07,77,2057.26,835.93,10031.16,Redondo High Profile
2023-11-16,2023,11,Estética Integral,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",3,1768.46,0.0,0.0,0.15,5305.38,795.81,6101.19,0.0,106.77,Pagado,27,2023-12-13,67,1768.46,701.06,2103.18,Redondo High Profile
2025-04-15,2025,4,Centro Quirúrgico Norte,Carlos Ruiz,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",3,1224.59,0.05,183.69,0.15,3490.08,523.51,4013.59,0.0,0.0,Pagado,38,2025-05-23,53,1224.59,462.29,1386.87,Ergonómico
2025-03-20,2025,3,MedGroup SA,Marcos Proaño,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",6,2051.57,0.0,0.0,0.15,12309.42,1846.41,14155.83,14155.83,0.0,Pendiente,45,2025-05-04,95,2051.57,758.16,4548.96,Ergonómico
2025-12-24,2025,12,Hospital del Valle,Sofia Vega,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",10,1718.37,0.1,1718.37,0.15,15465.33,2319.8,17785.13,0.0,311.24,Pagado,47,2026-02-09,24,1718.37,617.34,6173.4,Ergonómico
2024-12-18,2024,12,Hospital del Valle,Carlos Ruiz,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",1,1506.7,0.15,226.0,0.15,1280.7,192.1,1472.8,0.0,0.0,Pagado,40,2025-01-27,105,1506.7,680.28,680.28,Anatómico
2023-02-14,2023,2,Hospital del Valle,Marcos Proaño,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",8,2259.32,0.1,1807.46,0.15,16267.1,2440.07,18707.17,0.0,327.38,Pagado,59,2023-04-14,102,2259.32,818.76,6550.08,Anatómico
2023-02-02,2023,2,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",1,2144.4,0.0,0.0,0.15,2144.4,321.66,2466.06,0.0,43.16,Pagado,47,2023-03-21,83,2144.4,737.63,737.63,Redondo Low Profile
2024-09-08,2024,9,MedGroup SA,Lucía Méndez,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",11,2107.89,0.1,2318.68,0.15,20868.11,3130.22,23998.33,0.0,0.0,Pagado,41,2024-10-19,37,2107.89,806.45,8870.95,Anatómico
2025-04-06,2025,4,Estética Integral,Sofia Vega,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",6,1346.13,0.0,0.0,0.15,8076.78,1211.52,9288.3,0.0,162.55,Pagado,55,2025-05-31,67,1346.13,510.12,3060.72,Redondo Low Profile
2025-12-25,2025,12,Centro Quirúrgico Norte,Carlos Ruiz,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",11,2138.29,0.05,1176.06,0.15,22345.13,3351.77,25696.9,0.0,449.7,Pagado,47,2026-02-10,38,2138.29,790.55,8696.05,Anatómico
2024-10-30,2024,10,Hospital del Valle,Sofia Vega,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",4,2113.01,0.15,1267.81,0.15,7184.23,1077.63,8261.86,0.0,144.58,Pagado,32,2024-12-01,79,2113.01,784.34,3137.36,Redondo Low Profile
2025-06-12,2025,6,Estética Integral,Elena Gómez,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",11,2437.97,0.15,4022.65,0.15,22795.02,3419.25,26214.27,0.0,458.75,Pagado,48,2025-07-30,73,2437.97,831.19,9143.09,Ergonómico
2024-02-16,2024,2,MedGroup SA,Marcos Proaño,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",10,2289.25,0.15,3433.88,0.15,19458.62,2918.79,22377.41,0.0,0.0,Pagado,20,2024-03-07,76,2289.25,807.57,8075.7,Redondo High Profile
2025-07-11,2025,7,Dr. Juan Pérez,Marcos Proaño,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",8,1500.64,0.1,1200.51,0.15,10804.61,1620.69,12425.3,12425.3,217.44,Pendiente,29,2025-08-09,76,1500.64,597.72,4781.76,Redondo Low Profile
2024-10-21,2024,10,Clínica Santa Inés,Carlos Ruiz,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",2,1557.18,0.0,0.0,0.15,3114.36,467.15,3581.51,0.0,0.0,Pagado,55,2024-12-15,59,1557.18,567.35,1134.7,Redondo Low Profile
